	age	word_score
118	6	1.4
119	6	1.0
120	6	1.0
121	6	1.2
122	6	1.1176470588235294
123	6	1.0
124	6	1.0
125	6	1.0
126	6	1.181818181818182
127	6	1.3333333333333333
128	6	1.4
129	6	1.5
130	6	1.6666666666666667
131	6	1.0
132	6	1.0
133	6	1.1666666666666667
134	6	1.0
135	6	1.0
136	6	1.1428571428571428
137	6	1.0
138	6	1.0
139	6	1.0833333333333333
140	6	1.2
141	6	1.2222222222222223
142	6	1.0
143	6	1.3333333333333333
144	6	1.0
145	6	1.0
146	6	1.125
147	6	1.1666666666666667
148	6	1.1428571428571428
149	6	1.0555555555555556
150	6	1.1428571428571428
151	6	1.1
152	6	1.0
153	6	1.6
154	6	1.0
155	6	1.3333333333333333
156	6	1.0
157	6	2.0
158	6	1.3333333333333333
159	6	1.0
160	6	1.5714285714285714
161	6	1.5
162	6	1.5
163	6	1.0
164	6	1.0
165	6	1.4285714285714286
166	6	1.2222222222222223
167	6	1.1875
168	6	1.0
169	6	1.3333333333333333
170	6	1.75
171	6	1.2
172	6	1.25
173	6	1.2
174	6	1.0
175	6	1.0
176	6	1.1666666666666667
177	6	1.0
178	6	1.5555555555555556
179	6	1.0
180	6	1.6
181	6	1.75
182	6	2.6666666666666665
183	6	1.380952380952381
184	6	1.5
185	6	1.4
186	6	1.5454545454545454
187	6	1.3636363636363635
188	6	1.0
189	6	1.3333333333333333
190	6	1.0
191	6	1.25
192	6	1.0
193	6	1.0
194	6	1.0
195	6	1.1666666666666667
196	6	1.5
197	6	1.0
198	6	1.25
199	6	1.5
200	6	1.0
201	6	1.2727272727272727
202	6	1.0
203	6	1.1666666666666667
204	6	1.25
205	6	1.3333333333333333
206	6	2.2
207	6	2.0
208	6	1.3333333333333333
209	6	1.3333333333333333
210	6	1.0
211	6	1.0
212	6	1.75
213	6	1.0
214	6	1.2
215	6	1.2
216	6	1.25
217	6	1.2
218	6	1.0
219	6	1.2
220	6	1.4
221	6	1.1666666666666667
222	6	1.3333333333333333
223	6	1.6666666666666667
224	6	1.0
225	6	1.6
226	6	1.4444444444444444
227	6	1.0
228	6	1.2
229	6	1.3333333333333333
230	6	1.5
231	6	1.8333333333333333
232	6	1.25
233	6	2.0
234	6	1.0
235	6	1.0
236	6	1.181818181818182
237	6	1.3333333333333333
238	6	1.1538461538461535
239	6	1.0
240	6	1.0
241	6	2.25
242	6	1.5
243	6	1.6
244	6	1.625
245	6	2.333333333333333
246	6	1.3333333333333333
247	6	1.4444444444444444
248	6	1.1666666666666667
249	6	1.0
250	6	1.0
251	6	1.4
252	6	1.0
253	6	1.0
254	6	1.25
255	6	1.0
256	6	1.0
257	6	1.0
258	6	1.5
259	6	1.0
260	6	1.1666666666666667
261	6	1.4
262	6	1.1111111111111112
263	6	1.0
264	6	1.0
265	6	1.0
266	6	1.0
267	6	1.0
268	6	1.25
269	6	1.0
270	6	1.0
271	6	1.0
272	6	1.1666666666666667
273	6	1.1666666666666667
274	6	1.25
275	6	1.1428571428571428
276	6	1.0
277	6	1.0
278	6	1.25
279	6	1.0
280	6	1.5
281	6	1.0
282	6	1.1
283	6	1.25
284	6	1.5
285	6	1.0
286	6	1.5
287	6	1.0
288	6	1.0
289	6	1.5
290	6	1.3333333333333333
291	6	1.6666666666666667
292	6	1.1666666666666667
293	6	1.0
294	6	1.2
295	6	1.5
296	6	1.4
297	6	1.0
298	6	1.0
299	6	1.0
300	6	1.0
301	6	1.0
302	6	1.1666666666666667
303	6	1.0
304	6	1.0
305	6	1.0
306	6	1.0
307	6	1.3571428571428572
308	6	1.6666666666666667
309	6	1.5
310	6	1.3333333333333333
311	6	1.0
312	6	1.0
313	6	1.0
314	6	1.0
315	6	1.0
316	6	1.0
317	6	1.2
318	6	1.6666666666666667
319	6	1.2
320	6	1.0
321	6	1.6
322	6	1.5
323	6	1.0
324	6	1.0
325	6	1.0
326	6	1.25
327	6	1.1666666666666667
328	6	1.0
329	6	1.5
330	6	1.0
331	6	1.0
332	6	1.2727272727272727
333	6	1.1111111111111112
334	6	1.0
335	6	1.0
336	6	1.1666666666666667
337	6	1.0
338	6	1.0
339	6	1.6666666666666667
340	6	1.0
341	6	1.1666666666666667
342	6	1.3333333333333333
343	6	1.4
344	6	1.0
345	6	2.0
346	6	1.0
347	6	1.6
348	6	1.125
349	6	1.4285714285714286
350	6	1.0
351	6	1.25
352	6	1.3333333333333333
353	6	1.0
354	6	1.0
355	6	1.1666666666666667
356	6	1.5
357	6	1.1538461538461535
358	6	1.6666666666666667
359	6	1.375
360	6	1.4285714285714286
361	6	1.4
362	6	1.2857142857142858
363	6	1.4
364	6	1.2
365	6	1.2352941176470589
366	6	1.3333333333333333
367	6	1.0
368	6	1.5
369	6	1.1428571428571428
370	6	1.5
371	6	1.2
372	6	1.0
373	6	1.0
374	6	1.1666666666666667
375	6	1.3333333333333333
376	6	1.1428571428571428
377	6	1.5
378	6	1.0
379	6	1.0
380	6	1.7142857142857142
381	6	1.0
382	6	1.0
383	6	1.3333333333333333
384	6	1.0
385	6	1.0
386	6	2.0
387	6	1.0
388	6	1.0
389	6	1.0
390	6	1.0
391	6	1.0
392	6	1.2222222222222223
393	6	1.25
394	6	1.0
395	6	1.5
396	6	1.0
397	6	1.0
398	6	1.3333333333333333
399	6	1.0
400	6	1.4
401	6	1.2142857142857142
402	6	2.0
403	6	1.0
404	6	1.2
405	6	2.0
406	6	1.25
407	6	2.0
408	6	1.25
409	6	1.0
410	6	1.0
411	6	1.0
412	6	1.25
413	6	1.5
414	6	1.25
415	6	1.1
416	6	1.0
417	6	1.1666666666666667
418	6	1.0909090909090908
419	6	1.1538461538461535
420	6	1.6666666666666667
421	6	1.6666666666666667
422	6	1.0
423	6	1.2857142857142858
424	6	1.4285714285714286
425	6	1.0
426	6	1.0
427	6	2.0
428	6	1.0
429	6	1.3
430	6	1.1666666666666667
431	6	1.0
432	6	1.0
433	6	1.0
434	6	1.0
435	6	1.1428571428571428
436	6	1.0
437	6	1.0
438	6	1.0
439	6	1.25
440	6	1.0
441	6	1.3
442	6	1.3333333333333333
443	6	1.2727272727272727
444	6	1.6666666666666667
445	6	1.3333333333333333
446	6	1.0
447	6	1.0
448	6	1.3333333333333333
449	6	1.25
450	6	1.3333333333333333
451	6	1.0
452	6	1.0
453	6	1.3333333333333333
454	6	1.2
455	6	1.2222222222222223
456	6	1.8333333333333333
457	6	1.0
458	6	1.5
459	6	1.2727272727272727
460	6	1.0666666666666669
461	6	1.0
462	6	1.2
463	6	1.25
464	6	1.181818181818182
465	6	1.3333333333333333
466	6	1.0
467	6	1.375
468	6	1.2
469	6	1.5714285714285714
470	6	1.0
471	6	1.0
472	6	1.1428571428571428
473	6	1.1428571428571428
474	6	1.0
475	6	1.0
476	6	1.0
477	6	1.0
478	6	1.0
479	6	1.25
480	6	1.0
481	6	1.4
482	6	1.5
483	6	1.0
484	6	1.4
485	6	1.2
486	6	1.8
487	6	1.8333333333333333
488	6	1.0
489	6	1.3333333333333333
490	6	1.0
491	6	1.0
492	6	1.4285714285714286
493	6	1.1428571428571428
494	6	1.5
495	6	1.0769230769230769
496	6	1.25
497	6	1.4
498	6	1.4
499	6	1.2
500	6	1.3333333333333333
501	6	1.3333333333333333
502	6	1.3333333333333333
503	6	1.6666666666666667
504	6	1.5
505	6	1.0
506	6	1.4
507	6	1.2
508	6	1.0
509	6	1.0
510	6	1.5714285714285714
511	6	1.0
512	6	1.0
513	6	1.3333333333333333
514	6	1.8
515	6	1.0
516	6	1.1428571428571428
517	6	1.0
518	6	1.1666666666666667
519	6	1.25
520	6	1.0
521	6	1.2
522	6	1.4285714285714286
523	6	1.0
524	6	1.0
525	6	1.4285714285714286
526	6	1.5
527	6	1.25
528	6	1.1111111111111112
529	6	1.3333333333333333
530	6	1.4285714285714286
531	6	1.0
532	6	1.0
533	6	1.3333333333333333
534	6	2.333333333333333
535	6	1.2
536	6	1.0
537	6	1.0
538	6	1.0
539	6	1.2
540	6	1.2857142857142858
541	6	1.125
542	6	1.1538461538461535
543	6	1.4
544	6	1.3333333333333333
545	6	1.8
546	6	1.3333333333333333
547	6	1.4
548	6	1.3333333333333333
549	6	1.2
550	6	1.125
551	6	1.0
552	6	1.5
553	6	1.6
554	6	1.0
555	6	1.75
556	6	1.6666666666666667
557	6	1.5
558	6	1.5
559	6	1.25
560	6	1.3333333333333333
561	6	1.5
562	6	1.1333333333333333
563	6	1.5
564	6	1.0909090909090908
565	6	1.2857142857142858
566	6	1.181818181818182
567	6	1.0
568	6	1.375
569	6	1.4
570	6	1.0
571	6	1.0
572	6	1.2857142857142858
573	6	1.4285714285714286
574	6	1.5833333333333333
575	6	2.0
576	6	1.1428571428571428
577	6	1.0
578	6	1.25
579	6	1.4
580	6	1.0
581	6	1.1666666666666667
582	6	1.0
583	6	1.0
584	6	1.0
585	6	1.3333333333333333
586	6	1.3333333333333333
587	6	1.1666666666666667
588	6	1.2
589	6	1.0
590	6	1.2
591	6	2.0
592	6	1.3333333333333333
593	6	2.0
594	6	1.5
595	6	1.375
596	6	1.8571428571428568
597	6	1.0
598	6	1.0
599	6	1.0
600	6	1.0
601	6	1.0
602	6	1.1666666666666667
603	6	1.0
604	6	1.25
605	6	1.25
606	6	1.3333333333333333
607	6	1.0
608	6	1.0
609	6	1.5
610	6	1.0
611	6	1.6
612	6	2.0
613	6	1.25
614	6	1.5
615	6	1.0
616	6	1.1666666666666667
617	6	1.3333333333333333
618	6	1.3333333333333333
619	6	1.6
620	6	1.0
621	6	1.0
622	6	2.0
623	6	1.75
624	6	1.0
625	6	2.0
626	6	1.3333333333333333
627	6	1.1666666666666667
628	6	1.5
629	6	1.0
630	6	1.125
631	6	1.0
632	6	1.0
633	6	1.1666666666666667
634	6	1.0
635	6	1.3333333333333333
636	6	1.5
637	6	1.0
638	6	1.0
639	6	1.0
640	6	1.0
641	6	1.5
642	6	1.0
643	6	1.0
644	6	1.125
645	6	1.5
646	6	1.0
647	6	1.25
648	6	1.25
649	6	1.0
650	6	1.6666666666666667
651	6	1.3333333333333333
652	6	1.5
653	6	1.5714285714285714
654	6	1.0
655	6	1.25
656	6	1.25
657	6	1.0
658	6	1.0
659	6	1.0
660	6	1.4
661	6	1.3
662	6	1.1666666666666667
663	6	1.0
664	6	1.25
665	6	1.25
666	6	1.0
667	6	1.0
668	6	1.0
669	6	1.0
670	6	1.0
671	6	1.0
672	6	1.4
673	6	1.2857142857142858
674	6	1.0
675	6	1.0
676	6	1.1666666666666667
677	6	1.2173913043478262
678	6	1.0
679	6	1.0
680	6	1.0
681	6	1.0
682	6	1.0
683	6	1.625
684	6	1.5555555555555556
685	6	1.0
686	6	1.1666666666666667
687	6	1.0
688	6	1.0
689	6	1.25
690	6	1.0
691	6	1.0
692	6	1.1666666666666667
693	6	1.0
694	6	1.0
695	6	1.0
696	6	1.5
697	6	1.5
698	6	2.0
699	6	1.6
700	6	1.75
701	6	1.4615384615384617
702	6	1.0
703	6	1.0
704	6	1.2
705	6	1.0
706	6	1.0
707	6	1.0
708	6	1.0
709	6	1.5
710	6	1.0
711	6	1.6
712	6	2.1666666666666665
713	6	1.4615384615384617
714	6	1.0
715	6	1.0
716	6	1.3333333333333333
717	6	1.5
718	6	1.2
719	6	1.0
720	6	1.625
721	6	1.2857142857142858
722	6	1.1428571428571428
723	6	1.25
724	6	1.0
725	6	1.1666666666666667
726	6	1.5
727	6	1.0
728	6	1.25
729	6	1.0
730	6	1.0
731	6	1.0
732	6	1.3333333333333333
733	6	1.0
734	6	1.5
735	6	1.0
736	6	1.0
737	6	2.0
738	6	1.0
739	6	1.1428571428571428
740	6	1.25
741	6	1.3333333333333333
742	6	1.2857142857142858
743	6	1.5714285714285714
744	6	1.75
745	6	1.6
746	6	1.4615384615384617
747	6	1.125
748	6	1.6666666666666667
749	6	1.25
750	6	1.3076923076923077
751	6	1.0
752	6	1.0
753	6	1.0
754	6	1.0
755	6	1.0
756	6	1.25
757	6	1.0833333333333333
758	6	1.5
759	6	1.125
760	6	1.5555555555555556
761	6	1.6
762	6	1.3333333333333333
763	6	1.6666666666666667
764	6	1.25
765	6	1.5
766	6	2.0
767	6	1.0
768	6	1.0
769	6	1.0
770	6	1.3
771	6	1.5
772	6	1.3333333333333333
773	6	1.0
774	6	1.3333333333333333
775	6	1.3333333333333333
776	6	1.2
777	6	1.0
778	6	1.0
779	6	1.25
780	6	1.4
781	6	1.5
782	6	1.125
783	6	1.0
784	6	1.0
785	6	1.0
786	6	1.0
787	6	1.0
788	6	1.0
789	6	1.3333333333333333
790	6	1.3333333333333333
791	6	1.6666666666666667
792	6	1.0
793	6	1.0
794	6	1.0
795	6	1.0
796	6	1.0
797	6	1.0
798	6	1.0
799	6	1.0
800	6	1.625
801	6	1.8571428571428568
802	6	1.4285714285714286
803	6	1.6
804	6	1.0
805	6	1.2857142857142858
806	6	1.0
807	6	1.2
808	6	1.1666666666666667
809	6	1.75
810	6	1.5714285714285714
811	6	1.6666666666666667
812	6	1.1666666666666667
813	6	1.6
814	6	1.1111111111111112
815	6	1.25
816	6	1.3333333333333333
817	6	2.0
818	6	1.0
819	6	1.5
820	6	1.0
821	6	1.2857142857142858
822	6	1.25
823	6	1.1428571428571428
824	6	1.5
825	6	1.5714285714285714
826	6	1.25
827	6	1.1428571428571428
828	6	1.4285714285714286
829	6	1.4285714285714286
830	6	1.0
831	6	1.1
832	6	1.3333333333333333
833	6	1.0
834	6	1.0
835	6	1.0
836	6	1.3333333333333333
837	6	1.3333333333333333
838	6	1.0
839	6	1.5
840	6	1.2222222222222223
841	6	1.3333333333333333
842	6	1.4
843	6	1.5
844	6	1.4
845	6	1.0
846	6	1.3333333333333333
847	6	1.0
848	6	1.0
849	6	1.5
850	6	1.6666666666666667
851	6	1.5
852	6	1.3333333333333333
853	6	1.0
854	6	1.0
855	6	1.25
856	6	1.25
857	6	1.6
858	6	2.0
859	6	1.0
860	6	1.3333333333333333
861	6	1.0
862	6	1.5
863	6	1.1428571428571428
864	6	1.0
865	6	1.0
866	6	1.0
867	6	1.0
868	6	1.2
869	6	1.4
870	6	1.2
871	6	1.3333333333333333
872	6	1.0
873	6	1.0
874	6	1.1666666666666667
875	6	1.3333333333333333
876	6	1.0
877	6	1.0
878	6	1.3333333333333333
879	6	1.6666666666666667
880	6	1.0769230769230769
881	6	1.3333333333333333
882	6	1.0
883	6	1.5
884	6	1.1428571428571428
885	6	1.3333333333333333
886	6	1.375
887	6	1.0
888	6	1.6666666666666667
889	6	2.333333333333333
890	6	1.25
891	6	1.6
892	6	1.4
893	6	1.4
894	6	1.0
895	6	1.2
896	6	1.0
897	6	1.0
898	6	1.0
899	6	1.1666666666666667
900	6	1.0
901	6	1.0
902	6	3.0
903	6	1.0
904	6	1.2
905	6	1.8
906	6	1.0
907	6	1.0
908	6	1.2
909	6	1.2
910	6	1.0
911	6	1.0
912	6	1.0
913	6	1.0
914	6	1.0
915	6	1.0
916	6	1.1666666666666667
917	6	1.6666666666666667
918	6	1.2
919	6	1.2
920	6	1.6666666666666667
921	6	1.1111111111111112
922	6	1.2222222222222223
923	6	1.0
924	6	1.0
925	6	1.5714285714285714
926	6	1.25
927	6	2.0
928	6	1.0
929	6	1.4
930	6	1.0
931	6	1.0
932	6	1.0
933	6	1.0
934	6	1.1666666666666667
935	6	1.2727272727272727
936	6	1.2857142857142858
937	6	1.2857142857142858
938	6	1.8
939	6	1.0
940	6	1.1
941	6	1.4444444444444444
942	6	1.1666666666666667
943	6	1.2777777777777777
944	6	1.2222222222222223
945	6	1.0
946	6	1.0
947	6	1.25
948	6	1.1666666666666667
949	6	1.0
950	6	1.0
951	6	1.125
952	6	1.0
953	6	1.0
954	6	1.0
955	6	1.0
956	6	1.0
957	6	1.4285714285714286
958	6	1.2
959	6	1.5
960	6	1.0
961	6	1.2
962	6	1.0
963	6	1.3333333333333333
964	6	1.2
965	6	1.3333333333333333
966	6	1.2
967	6	1.3333333333333333
968	6	1.2
969	6	1.0
970	6	1.0
971	6	1.0
972	6	1.3333333333333333
973	6	1.0
974	6	1.0
975	6	1.0
976	6	1.1666666666666667
977	6	1.0
978	6	1.0
979	6	1.3333333333333333
980	6	1.0
981	6	1.5
982	6	1.4
983	6	1.5
984	6	1.0
985	6	1.1111111111111112
986	6	1.0
987	6	1.0
988	6	1.0
989	6	1.5
990	6	1.25
991	6	1.3333333333333333
992	6	1.0
993	6	1.6
994	6	1.2857142857142858
995	6	1.0
996	6	1.1428571428571428
997	6	1.0
998	6	1.1111111111111112
999	6	1.0
1000	6	1.0
1001	6	1.25
1002	6	1.1666666666666667
1003	6	1.3333333333333333
1004	6	1.5714285714285714
1005	6	1.0
1006	6	1.0
1007	6	1.25
1008	6	1.0
1009	6	1.25
1010	6	1.3
1011	6	1.125
1012	6	1.0
1013	6	1.1428571428571428
1014	6	1.3333333333333333
1015	6	1.5
1016	6	1.0
1017	6	1.6666666666666667
1018	6	1.0
1019	6	1.0
1020	6	1.0
1021	6	1.3333333333333333
1022	6	1.0
1023	6	1.0
1024	6	1.5714285714285714
1025	6	1.5
1026	6	1.0
1027	6	1.0
1028	6	1.0
1029	6	1.0
1030	6	1.0
1031	6	1.2
1032	6	1.4
1033	6	1.2
1034	6	1.5714285714285714
1035	6	1.1
1036	6	1.0
1037	6	1.3333333333333333
1038	6	1.0
1039	6	1.0
1040	6	1.1666666666666667
1041	6	1.0
1042	6	1.125
1043	6	1.0
1044	6	1.1428571428571428
1045	6	1.4
1046	6	1.3333333333333333
1047	7	1.0
1048	7	1.0
1049	7	1.2
1050	7	1.0
1051	7	1.1666666666666667
1052	7	1.0
1053	7	1.25
1054	7	1.0
1055	7	1.5
1056	7	1.2
1057	7	1.1666666666666667
1058	7	1.0
1059	7	1.3333333333333333
1060	7	1.375
1061	7	1.5
1062	7	1.25
1063	7	1.25
1064	7	1.0
1065	7	1.25
1066	7	1.25
1067	7	1.0
1068	7	1.3333333333333333
1069	7	1.0
1070	7	1.0
1071	7	1.1111111111111112
1072	7	1.0
1073	7	1.0
1074	7	1.3333333333333333
1075	7	1.2142857142857142
1076	7	1.125
1077	7	1.4285714285714286
1078	7	1.2
1079	7	1.1666666666666667
1080	7	1.0
1081	7	2.0
1082	7	1.5
1083	7	1.2
1084	7	1.1666666666666667
1085	7	1.0
1086	7	1.0
1087	7	1.1428571428571428
1088	7	2.0
1089	7	1.0
1090	7	1.0
1091	7	1.6666666666666667
1092	7	1.0
1093	7	1.0
1094	7	1.0
1095	7	1.25
1096	7	1.0
1097	7	1.0
1098	7	1.25
1099	7	1.25
1100	7	1.25
1101	7	1.0
1102	7	1.6666666666666667
1103	7	1.25
1104	7	1.0
1105	7	1.5
1106	7	1.0
1107	7	1.0
1108	7	1.3333333333333333
1109	7	1.0
1110	7	1.2
1111	7	1.1666666666666667
1112	7	1.0
1113	7	1.3333333333333333
1114	7	1.1666666666666667
1115	7	1.0
1116	7	1.0
1117	7	1.0
1118	7	1.0
1119	7	2.0
1120	7	1.5555555555555556
1121	7	1.4
1122	7	1.4285714285714286
1123	7	1.6
1124	7	1.2727272727272727
1125	7	1.0
1126	7	1.25
1127	7	1.1538461538461535
1128	7	1.3333333333333333
1129	7	1.6666666666666667
1130	7	1.0
1131	7	1.0
1132	7	1.0
1133	7	1.4285714285714286
1134	7	1.2222222222222223
1135	7	2.0
1136	7	1.0
1137	7	1.0
1138	7	1.5
1139	7	1.0
1140	7	1.2
1141	7	1.0
1142	7	1.25
1143	7	1.25
1144	7	2.0
1145	7	1.0
1146	7	1.0
1147	7	1.5
1148	7	1.0
1149	7	1.0
1150	7	1.2727272727272727
1151	7	1.5
1152	7	1.8
1153	7	1.0
1154	7	1.5
1155	7	1.5
1156	7	1.0
1157	7	1.6666666666666667
1158	7	1.3333333333333333
1159	7	1.0
1160	7	1.5
1161	7	1.0
1162	7	1.0
1163	7	1.2
1164	7	1.25
1165	7	1.1666666666666667
1166	7	1.4
1167	7	1.5
1168	7	1.2222222222222223
1169	7	1.25
1170	7	1.0
1171	7	1.0
1172	7	1.1666666666666667
1173	7	1.4
1174	7	1.25
1175	7	1.0
1176	7	1.75
1177	7	1.2
1178	7	2.0
1179	7	1.5
1180	7	1.1666666666666667
1181	7	1.0
1182	7	1.4444444444444444
1183	7	1.2857142857142858
1184	7	1.25
1185	7	1.3333333333333333
1186	7	0.0
1187	7	1.3333333333333333
1188	7	1.2857142857142858
1189	7	1.25
1190	7	1.1666666666666667
1191	7	1.0
1192	7	1.8
1193	7	1.0
1194	7	1.25
1195	7	1.1666666666666667
1196	7	1.25
1197	7	1.5
1198	7	1.2222222222222223
1199	7	1.5
1200	7	1.75
1201	7	1.25
1202	7	1.1666666666666667
1203	7	1.2857142857142858
1204	7	1.6666666666666667
1205	7	1.0
1206	7	1.0
1207	7	1.1666666666666667
1208	7	1.25
1209	7	1.0
1210	7	1.0
1211	7	1.2
1212	7	1.1666666666666667
1213	7	1.0
1214	7	1.3333333333333333
1215	7	1.0
1216	7	1.0
1217	7	1.1666666666666667
1218	7	1.3333333333333333
1219	7	1.0
1220	7	1.3333333333333333
1221	7	1.0
1222	7	1.0
1223	7	1.3333333333333333
1224	7	1.0
1225	7	1.0
1226	7	1.6
1227	7	1.3333333333333333
1228	7	1.6666666666666667
1229	7	1.6
1230	7	1.0
1231	7	1.0
1232	7	1.0
1233	7	2.333333333333333
1234	7	1.3333333333333333
1235	7	1.2857142857142858
1236	7	1.2857142857142858
1237	7	1.5
1238	7	1.0
1239	7	1.0
1240	7	1.0
1241	7	1.25
1242	7	1.0
1243	7	2.0
1244	7	1.25
1245	7	1.3333333333333333
1246	7	1.25
1247	7	1.5
1248	7	1.6666666666666667
1249	7	1.6
1250	7	1.0
1251	7	1.3846153846153846
1252	7	1.3333333333333333
1253	7	1.4
1254	7	1.0
1255	7	1.3636363636363635
1256	7	1.2
1257	7	1.1428571428571428
1258	7	1.4
1259	7	1.3333333333333333
1260	7	1.0
1261	7	1.0
1262	7	1.2
1263	7	1.6666666666666667
1264	7	1.3333333333333333
1265	7	1.4
1266	7	1.0
1267	7	1.1666666666666667
1268	7	2.0
1269	7	1.1
1270	7	1.3333333333333333
1271	7	1.125
1272	7	1.1428571428571428
1273	7	1.0
1274	7	1.2
1275	7	1.0
1276	7	1.5
1277	7	1.5
1278	7	1.2
1279	7	1.6666666666666667
1280	7	1.0
1281	7	1.0
1282	7	1.0
1283	7	1.6666666666666667
1284	7	1.5
1285	7	1.0
1286	7	1.2
1287	7	1.2
1288	7	1.25
1289	7	1.0714285714285714
1290	7	1.25
1291	7	1.1428571428571428
1292	7	1.4
1293	7	1.5
1294	7	1.0
1295	7	1.25
1296	7	1.0
1297	7	1.25
1298	7	1.4
1299	7	1.6666666666666667
1300	7	2.0
1301	7	1.3333333333333333
1302	7	1.0
1303	7	1.5
1304	7	1.3333333333333333
1305	7	1.3333333333333333
1306	7	1.0
1307	7	1.1666666666666667
1308	7	1.5
1309	7	1.5
1310	7	1.25
1311	7	1.5
1312	7	1.0
1313	7	1.105263157894737
1314	7	1.3333333333333333
1315	7	1.0
1316	7	1.0
1317	7	1.0
1318	7	1.6
1319	7	1.125
1320	7	1.6666666666666667
1321	7	1.0
1322	7	1.4444444444444444
1323	7	1.25
1324	7	1.2
1325	7	1.25
1326	7	1.6666666666666667
1327	7	1.4
1328	7	1.0
1329	7	1.2
1330	7	1.3333333333333333
1331	7	1.1666666666666667
1332	7	1.1666666666666667
1333	7	1.2857142857142858
1334	7	1.0
1335	7	1.0
1336	7	1.0
1337	7	1.2
1338	7	1.5
1339	7	1.5
1340	7	1.3333333333333333
1341	7	1.25
1342	7	1.0
1343	7	1.0
1344	7	1.0
1345	7	1.0
1346	7	1.25
1347	7	1.0
1348	7	1.0
1349	7	1.5
1350	7	1.0
1351	7	1.625
1352	7	1.0
1353	7	1.0
1354	7	1.0
1355	7	1.0
1356	7	1.2
1357	7	1.0
1358	7	1.0
1359	7	1.0
1360	7	2.0
1361	7	2.333333333333333
1362	7	2.0
1363	7	1.8
1364	7	1.25
1365	7	1.3333333333333333
1366	7	1.75
1367	7	1.25
1368	7	1.25
1369	7	1.4
1370	7	1.4285714285714286
1371	7	1.1666666666666667
1372	7	1.0
1373	7	1.1428571428571428
1374	7	1.0
1375	7	1.125
1376	7	1.3333333333333333
1377	7	1.0833333333333333
1378	7	1.1666666666666667
1379	7	1.3333333333333333
1380	7	1.1111111111111112
1381	7	1.0
1382	7	1.0
1383	7	1.2
1384	7	1.0
1385	7	1.8
1386	7	1.4285714285714286
1387	7	1.2
1388	7	1.0
1389	7	1.5
1390	7	1.1666666666666667
1391	7	1.75
1392	7	1.3333333333333333
1393	7	1.5714285714285714
1394	7	1.0
1395	7	1.0
1396	7	1.25
1397	7	1.2
1398	7	1.25
1399	7	1.0
1400	7	1.0
1401	7	1.1428571428571428
1402	7	1.5
1403	7	1.0
1404	7	1.0
1405	7	1.0
1406	7	1.125
1407	7	1.0
1408	7	1.0
1409	7	1.0
1410	7	1.1666666666666667
1411	7	1.0
1412	7	1.0
1413	7	1.0
1414	7	1.0
1415	7	1.1111111111111112
1416	7	1.6666666666666667
1417	7	1.0
1418	7	1.0
1419	7	1.3333333333333333
1420	7	1.0
1421	7	1.0
1422	7	1.25
1423	7	1.0
1424	7	1.4
1425	7	1.0
1426	7	1.2222222222222223
1427	7	1.1428571428571428
1428	7	1.3333333333333333
1429	7	1.4444444444444444
1430	7	1.6666666666666667
1431	7	1.2
